Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.64,2,0.3832537977207403949183064403,0.395758053956481,0.395758053956481,0.383721160451291,0.383721160451291,0.337993653384088,0.3515995136817718036705089653,0.3391440358310177036705089653,0.0124554778507541,10.374364486727404943268143942,45.312506192943403094239835824,44.953773557142206115559263504,58225890
1.65,2,0.3819553717186854116012217672,0.394444599253967,0.394444599253967,0.382421151070479,0.382421151070479,0.337631321494519,0.3511915636069406710931910759,0.3387360857561865710931910759,0.0124554778507541,10.360053428111335342218333202,45.29693067021226427680101743,44.94127594068603615788325363,58580930
1.66,2,0.3806684592733051438010914964,0.3931426464438,0.3931426464438,0.381132669286666,0.381132669286666,0.337268052305045,0.3507830782134368429677344728,0.3383276003626827429677344728,0.0124554778507541,10.345727033744947173564220182,45.281394941928423019903705736,44.928817069337925320096358087,58935960
1.67,2,0.3793929209452978877174309225,0.391852056076669,0.391852056076669,0.379855575490508,0.379855575490508,0.336903852835356,0.3503740596499616206158190532,0.3379185817992075206158190532,0.0124554778507541,10.331385365183995572514409442,45.265890170902606884710400997,44.916388399051443958555051255,59291000
1.68,2,0.3781285600581714219761575885,0.390572633400811,0.390572633400811,0.378589672765675,0.378589672765675,0.336538788507694,0.3499645665021672200713415650,0.3375090886514131200713415650,0.0124554778507541,10.317030100783789403860296422,45.250416784689305975240400639,44.903990435796661355401388932,59646030
1.69,2,0.3768753115867312652826571757,0.389304312037069,0.389304312037069,0.377334896007676,0.377334896007676,0.336172823956804,0.3495545611097425270171253177,0.3370990832589884270171253177,0.0124554778507541,10.302660161655886235206183401,45.234972708933884730740162306,44.891621160706498409108739973,60001070
1.70,2,0.3756330425011670882973124697,0.388046957100785,0.388046957100785,0.376091112024476,0.376091112024476,0.335805913037163,0.3491439926478676551106849343,0.3366885147971135551106849343,0.0124554778507541,10.288274091776447634156372662,45.219562946520199413348838748,44.87928542239496177843017862,60356110
1.71,2,0.3744015519934547138894779783,0.38680037344834,0.38680037344834,0.374858119763175,0.374858119763175,0.335438228477879,0.3487330269300142551003492883,0.3362775490792601551003492883,0.0124554778507541,10.273876641351532465502259641,45.204183280422320150934345656,44.866979313584500112842115411,60711140
1.72,2,0.3731808014044172284538982570,0.385564519363805,0.385564519363805,0.373635880517451,0.373635880517451,0.335069684770662,0.3483215770441176981596672170,0.3358660991933635981596672170,0.0124554778507541,10.259465320533891864452448901,45.18883814867113634430439995,44.85470710111074444972599442,61066180
1.73,2,0.3719705690867620180929885596,0.38433917119533,0.38433917119533,0.372424172369722,0.372424172369722,0.334700236126209,0.3479095894234323342146504778,0.3354541115726782342146504778,0.0124554778507541,10.24503859474930469579833588,45.173509821711054822981577649,44.842451523530212677245135746,61421220
1.74,2,0.3707707473860329750021095962,0.38312422542995,0.38312422542995,0.371222887534251,0.371222887534251,0.33433000678204,0.3474971846172440390764002176,0.3350417067664899390764002176,0.0124554778507541,10.230599917480414365165734261,45.158223232915576408505763132,44.830236979499737933699949068,61776250
1.75,2,0.3695813063351790429075515200,0.381919650119669,0.381919650119669,0.370031996007444,0.370031996007444,0.333958941581551,0.3470843063875798698289801314,0.3346288285368257698289801314,0.0124554778507541,10.21614767762798619651162124,45.142960601038276237924890917,44.818046151499623145404905787,62131290
1.76,2,0.3684020277092996526457833482,0.38072522722027,0.38072522722027,0.368851279298285,0.368851279298285,0.333587057133106,0.3466709637230536890764969328,0.3342154858722995890764969328,0.0124554778507541,10.2016821326968305954618105,45.127729364697626105750842507,44.805886318902836674814971178,62486320
1.77,2,0.3672328569743760990342527048,0.379540901370075,0.379540901370075,0.367680682806251,0.367680682806251,0.333214332593169,0.3462571338607323264584998957,0.3338016560099782264584998957,0.0124554778507541,10.18720263057695042680769748,45.112520179313830090809930431,44.793748396842391437836029196,62841360
1.78,2,0.3660736610409056797697281358,0.378366540751211,0.378366540751211,0.366520073279543,0.366520073279543,0.332840811349903,0.3458428555619694257091155864,0.3333873777112153257091155864,0.0124554778507541,10.17271028169933025815358446,45.097340601346088848769179895,44.781639808467548900026433147,63196390
1.79,2,0.3649242671592777755564630695,0.377201971548419,0.377201971548419,0.365369277757889,0.365369277757889,0.332466471938758,0.3454281013092269168557185444,0.3329726234584728168557185444,0.0124554778507541,10.15820429774457165710377372,45.082189608976077901217205905,44.769559567520402968431649152,63551430
1.80,2,0.3637846670741359641481794888,0.376047751694841,0.376047751694841,0.364228287975866,0.364228287975866,0.332107528309475,0.3450290946467310156986191379,0.3325736167959769156986191379,0.0124554778507541,10.144149449019130488449660699,45.065996571412688808517076469,44.756478678814682023923544651,63906460
1.81,2,0.3626546810804341532575748032,0.374906151329015,0.374906151329015,0.363096924009284,0.363096924009284,0.331834144219533,0.3447160358167871370525250893,0.3322605579660330370525250893,0.0124554778507541,10.132556824325457616982640839,45.044168599388350886142507988,44.737980576646430860954496456,64261500
1.82,2,0.3615341850662503807996387503,0.37377402173578,0.37377402173578,0.361975061594871,0.361975061594871,0.331559712867561,0.3444022608879736962639916555,0.3319467830372195962639916555,0.0124554778507541,10.120943684910310448328527818,45.022408105208025247706282606,44.71954395039962362696140311,64616540
1.83,2,0.3604231465205261528213442737,0.372651331853543,0.372651331853543,0.360862668181925,0.360862668181925,0.33128427746426,0.3440878119606354743867501199,0.3316323341098813743867501199,0.0124554778507541,10.109311236859729279674414799,45.000714182440678318157701946,44.701168004066688933366082192,64971580
1.84,2,0.3593214688145161983199914630,0.371537985082992,0.371537985082992,0.359759647023863,0.359759647023863,0.331007843915667,0.3437726915659440032940414598,0.3313172137151899032940414598,0.0124554778507541,10.097659552686435678624604059,44.979085652411009451175266744,44.682851640773522845541474531,65326610
1.85,2,0.3582289720102199867324933026,0.370433800210825,0.370433800210825,0.358665817963259,0.358665817963259,0.330730385130073,0.3434568663044400512101984796,0.3310013884536859512101984796,0.0124554778507541,10.085987675566406509970491039,44.957512557825942027723597425,44.664585168821255754663138307,65681650
1.86,2,0.3571456093263689957333047942,0.369338733201363,0.369338733201363,0.357581134161796,0.357581134161796,0.330451982182096,0.3431404156645314677938203179,0.3306849378137773677938203179,0.0124554778507541,10.074297882674783908920680298,44.936002419424712671557130799,44.646376036159353121068250672,66036680
1.87,2,0.3560713103768626855067125018,0.368252710842408,0.368252710842408,0.35650552514754,0.35650552514754,0.330172557830975,0.3428232598974398817391810543,0.3303677820466857817391810543,0.0124554778507541,10.062587889377354010683776398,44.914559607468827561203036507,44.628228490497046289663210326,66391720
1.88,2,0.3550058709440020079289070070,0.367175531306442,0.367175531306442,0.355438786453757,0.355438786453757,0.329892191222873,0.3425054710574368482026932081,0.3300499932066827482026932081,0.0124554778507541,10.050859759876953409633965659,44.893170014171812077988623472,44.610128869910235341109108678,66746750
1.89,2,0.3539493449283217741106929205,0.366107247507267,0.366107247507267,0.354380972046712,0.354380972046712,0.329610851277291,0.3421870199296217545170362907,0.3297315420788676545170362907,0.0124554778507541,10.039112657228327240979852638,44.871837866459830393445549601,44.592081319571897385216539034,67101790
1.90,2,0.3529015908347795952854042905,0.36504771614683,0.36504771614683,0.353331940258814,0.353331940258814,0.329328493776674,0.3418678573223454783160551316,0.3294123794715913783160551316,0.0124554778507541,10.027345172194533072325739619,44.850561756910789845463645073,44.574084470838491165442894436,67456820
1.91,2,0.3518624054097553631768781143,0.363996738836219,0.363996738836219,0.352291487588584,0.352291487588584,0.329045268677929,0.3415481261774919000693468606,0.3290926483267378000693468606,0.0124554778507541,10.015561399758901903671626597,44.829350522114773290265452682,44.556147113515469355110869154,67811860
1.92,2,0.3508318335125083583137727806,0.362954357829345,0.362954357829345,0.351259658949985,0.351259658949985,0.32876109902315,0.3412277510586765821916254497,0.3287722732079224821916254497,0.0124554778507541,10.003759178828207302621815857,44.808186585354206731909856995,44.538252061725085820585219076,68166900
1.93,2,0.3498098190499361766427953983,0.361920516680117,0.361920516680117,0.350236398181511,0.350236398181511,0.328475977643193,0.3409067228311818814663112284,0.3284512449804277814663112284,0.0124554778507541,9.991938247712068133967702837,44.787075655700145344974151307,44.520404926288492217044444472,68521930
1.94,2,0.3487960852669828417568399470,0.360894939444428,0.360894939444428,0.349221428190615,0.349221428190615,0.32818994226175,0.3405850695654098007629939841,0.3281295917146557007629939841,0.0124554778507541,9.980099410568264965313589817,44.766017816931966004816046942,44.502605852417259996050159639,68876970
1.95,2,0.3477907624129863219403153247,0.359877756273448,0.359877756273448,0.348214879385468,0.348214879385468,0.327902983242996,0.3402627861736154053358158849,0.3278073083228613053358158849,0.0124554778507541,9.968242521643640364263779078,44.745018201020757311640207959,44.484859896363798881753692141,69232010
1.96,2,0.3467936664322542901145218190,0.358868782656626,0.358868782656626,0.34721656748593,0.34721656748593,0.327615097205466,0.3399398628370671449569221962,0.3274843849863130449569221962,0.0124554778507541,9.956367299652258195609666057,44.724061233287765930684403266,44.467151862401622216743328609,69587040
1.97,2,0.3458047048444790132013570100,0.357867929320826,0.357867929320826,0.346226399898917,0.346226399898917,0.327326380836211,0.3396163930683312772620939440,0.3271609152175771772620939440,0.0124554778507541,9.944476423531806026955553037,44.703162905183401645039032649,44.449497499084726233254128972,69942080
1.98,2,0.3448238331035813432059208773,0.356875148895425,0.356875148895425,0.345244332024027,0.345244332024027,0.327036755584979,0.3392922967117946832888835999,0.3268368188610405832888835999,0.0124554778507541,9.932567596993115858301440017,44.682312883174010726454050432,44.431886680092970598828990363,70297110
1.99,2,0.3438509617070584800180201049,0.355890350401317,0.355890350401317,0.344270274249613,0.344270274249613,0.326746183857075,0.3389675330205387271378301647,0.3265120551697846271378301647,0.0124554778507541,9.920639652722954689647326997,44.661500976507208094365438516,44.414309440007015019816370529,70652150
2.00,2,0.3428860543403978832177091923,0.354913501669376,0.354913501669376,0.343304190216878,0.343304190216878,0.326454786263608,0.3386422214095129591117961907,0.3261867435587588591117961907,0.0124554778507541,9.908696011707628223806120817,44.640752052784903233078058524,44.396790242996278385887533759,71007180
2.01,2,0.3420137770936892944266070652,0.354029317749036,0.354029317749036,0.342430849262834,0.342430849262834,0.326159528557487,0.3383162859925961858123313363,0.3258608081418420858123313363,0.0124554778507541,9.896734499969909622756310076,44.620040634988935736657610079,44.379304133666365876873961675,71362220
2.02,2,0.3411461388714527562852773857,0.353149755814551,0.353149755814551,0.341562152990368,0.341562152990368,0.325863539857666,0.3379897813322612554567633747,0.3255343034815071554567633747,0.0124554778507541,9.884756680609504454102197057,44.599382118731942117299274505,44.36186626179830459356970675,71717260
2.03,2,0.3402869377759457017168208021,0.352278613441018,0.352278613441018,0.340701904133371,0.340701904133371,0.325566606058639,0.3376626259868896115760989059,0.3252071481361355115760989059,0.0124554778507541,9.872760220495901285448084037,44.578765285693775728922894334,44.344465621489201597123170018,72072290
2.04,2,0.3394361770646332760233648898,0.351415896813758,0.351415896813758,0.339850105953281,0.339850105953281,0.325268810832569,0.3373349037935374007442386219,0.3248794259427833007442386219,0.0124554778507541,9.860747521383840684398273296,44.558185286010161641381946048,44.32709755123098015902465633,72427330
2.05,2,0.3385937703619021596129679833,0.350561520473508,0.350561520473508,0.339006671969153,0.339006671969153,0.324970184946111,0.3370066425176308641167665962,0.3245511646668767641167665962,0.0124554778507541,9.848719378694195515744160276,44.537662913417598785251876178,44.309782482898152814045700404,72782360
2.06,2,0.3377597042668163476404446010,0.349715467855358,0.349715467855358,0.338171588763708,0.338171588763708,0.324670638497103,0.3366777517336695192885897425,0.3242222738829154192885897425,0.0124554778507541,9.836673201927195347090047256,44.517173279162483835024944136,44.292495997528076686995313007,73137400
2.07,2,0.3369338457680848243245616376,0.348877607713565,0.348877607713565,0.337344723163455,0.337344723163455,0.324370229013568,0.3363482843542192788638217584,0.3238928065034651788638217584,0.0124554778507541,9.824610506916195178435934235,44.49673171936678646263559647,44.275253199065259309552779514,73492430
2.08,2,0.3361142246501887548368397462,0.348045982755884,0.348045982755884,0.336524102550274,0.336524102550274,0.324069429803348,0.3360186450902819489256913910,0.3235631672395278489256913910,0.0124554778507541,9.812542887777356577386123495,44.476341794046625590675415621,44.258057876387784712324555451,73847470
2.09,2,0.3351453803622756507553583647,0.347065816886421,0.347065816886421,0.335554076795368,0.335554076795368,0.323795986777092,0.3357111613426007187014127147,0.3232556834918466187014127147,0.0124554778507541,9.801109977425723408732010475,44.456660094689053517994803659,44.241568383263956177102289729,74202500
2.10,2,0.3341835067107988972154879438,0.346092103130072,0.346092103130072,0.334591030177312,0.334591030177312,0.323507329944385,0.3353886982318077249767651002,0.3229332203810536249767651002,0.0124554778507541,9.789247939931041240077897455,44.436544800775563773045719406,44.224640931191066231204761037,74557540
2.11,2,0.3332283896770809969068993187,0.345124669688211,0.345124669688211,0.33363474841644,0.33363474841644,0.323204679543269,0.3350524692569249005039378323,0.3225969914061708005039378323,0.0124554778507541,9.776991539479508639028086715,44.416026406274450948246745972,44.207306254466293329706822675,74912580
2.12,2,0.3322800193399480609324078811,0.344163531497722,0.344163531497722,0.332685221579482,0.332685221579482,0.322888747935194,0.3347031868667397982915473310,0.3222477090159856982915473310,0.0124554778507541,9.764361186225447173186880534,44.395136255236257195633998233,44.189595607606397871740881863,75267610
2.13,2,0.3313383476404371266780186228,0.343208664044426,0.343208664044426,0.331742401548866,0.331742401548866,0.322560211872762,0.3343415265460624149136056465,0.3218860486953083149136056465,0.0124554778507541,9.751376231383233004532767514,44.373876631580036404147405151,44.171511684842623066182822421,75622660
2.14,2,0.3304032115942524321229619056,0.34225994260553,0.34225994260553,0.330806125141546,0.330806125141546,0.322220175561916,0.3339685874754212502080963239,0.3215131096246671502080963239,0.0124554778507541,9.738068164155464835878654495,44.352283117909029514437075202,44.153090122640807275894755094,75977690
2.15,2,0.3294745829212491721379464805,0.341317356502066,0.341317356502066,0.329876364042889,0.329876364042889,0.32186914451626,0.3335848744877845928012371315,0.3211293966370304928012371315,0.0124554778507541,9.724451446941362234828843754,44.330374011152558989933125071,44.134349223946862824281094428,76332730
2.16,2,0.3285524335612824170393087312,0.340380902565686,0.340380902565686,0.328953090158533,0.328953090158533,0.321507833013818,0.3331911013154828434467964409,0.3207356234647287434467964409,0.0124554778507541,9.710546526666045066174730734,44.308160406963502725697215485,44.115300332104057240687062686,76687760
2.17,2,0.3276366078976628341351448036,0.339450446229449,0.339450446229449,0.32803614768202,0.32803614768202,0.32113685199439,0.3327878738298293346356165097,0.3203323959790752346356165097,0.0124554778507541,9.696370760264102897520617714,44.285657122152109925005729775,44.095958374805867047732048995,77042800
2.18,2,0.3267270934690369492706425636,0.338526007222114,0.338526007222114,0.3271255241368,0.3271255241368,0.320757123915152,0.3323761146145891398575512133,0.3199206367638350398575512133,0.0124554778507541,9.681950577813527296470806974,44.262895941413290144831974478,44.076355135359886546970747761,77397830
2.19,2,0.3258237880090101453258891421,0.337607489692331,0.337607489692331,0.326221117131769,0.326221117131769,0.320368837837398,0.3319560092707212542146966347,0.3195005314199671542146966347,0.0124554778507541,9.667291296390133127816693953,44.23987223137535111330312037,44.056486171079173760166220858,77752870
2.20,2,0.3249266348116713130907816195,0.336694870293372,0.336694870293372,0.325322869891864,0.325322869891864,0.319972952014415,0.3315285146529798307966771714,0.3190730368022257307966771714,0.0124554778507541,9.652420327863428959162580934,44.216626710644459458695472419,44.036392065038392300791396595,78107900
2.21,2,0.3240355663836752410430770923,0.33578808921064,0.33578808921064,0.324430714841437,0.324430714841437,0.31956968987314,0.3310938519646992461983705127,0.3186383741139451461983705127,0.0124554778507541,9.637344009242151790508467914,44.19314918160901690791724966,44.016062908175796819704514284,78462940
2.22,2,0.3231505041742677856354222351,0.334887084315065,0.334887084315065,0.323544573333942,0.323544573333942,0.319159525784981,0.3306524931200386895145702375,0.3181970152692845895145702375,0.0124554778507541,9.622075859871108621854354893,44.169458028894472190587667336,43.995517041163020738915944615,78817980
2.23,2,0.3222714036618140036894149916,0.333991835612673,0.333991835612673,0.322664400793452,0.322664400793452,0.318743164463063,0.3302051417050508611099038327,0.3177496638542967611099038327,0.0124554778507541,9.606636036005970020804544152,44.145573302512289492743747246,43.974774564307554729756998792,79173010
2.24,2,0.3213981657563975345472996259,0.333102260343049,0.333102260343049,0.321790098009216,0.321790098009216,0.318321078715086,0.3297522673511180839378112672,0.3172967895003639839378112672,0.0124554778507541,9.591037991594805852150431133,44.121513561774898211779922023,43.953853988000167704558296765,79528050
2.25,2,0.3205307530118252528562551922,0.332218326158103,0.332218326158103,0.320921627489375,0.320921627489375,0.31789341649378,0.3292940167919098088238126087,0.3168385389411557088238126087,0.0124554778507541,9.575285930247596386309224953,44.097267599506998333058468483,43.932744339796447489118533724,79883080
2.26,2,0.3196691090503100887146059656,0.331340000352282,0.331340000352282,0.320058932787392,0.320058932787392,0.317460858637204,0.3288310693093290791399875230,0.3163755914585749791399875230,0.0124554778507541,9.559399311957420785259414212,44.072868317072619495588161337,43.911478355050023875955289224,80238120
2.27,2,0.3188131479475965590940245301,0.330467202188612,0.330467202188612,0.319201927874231,0.319201927874231,0.317023558191873,0.3283635750389786409119827165,0.3159080971882245409119827165,0.0124554778507541,9.543382437792473616605301192,44.04831132047098520055459966,43.890051764908823079922349796,80593150
2.28,2,0.3179628124064478473674043076,0.329599899012324,0.329599899012324,0.318350555382783,0.318350555382783,0.316582223827943,0.3278922410796772954359072957,0.3154367632289231954359072957,0.0124554778507541,9.527255564641761447951188173,44.023624115889971020312383394,43.868492002501595791785764254,80948190
2.29,2,0.3171180289318024001446806006,0.328738015134809,0.328738015134809,0.317504741728361,0.317504741728361,0.316136796581389,0.3274170058618263396427575719,0.3149615280110722396427575719,0.0124554778507541,9.511016928666208279297075152,43.998803587151464595812370945,43.846795952106053489462992275,81303220
2.30,2,0.3162787743012606917692113142,0.327881547474876,0.327881547474876,0.316664463660249,0.316664463660249,0.315687854437717,0.3269384469113040704606548667,0.3144829690605499704606548667,0.0124554778507541,9.494683074763505678247264412,43.973858748911109696710467786,43.824972750316705326509270099,81658260
2.31,2,0.3154449466756246116882501734,0.327030397812759,0.327030397812759,0.315829619215058,0.315829619215058,0.315235506379964,0.3264566697169399158924549510,0.3140011918661858158924549510,0.0124554778507541,9.478257024966012509593151392,43.948805412150702971974294887,43.803038020607743743152602514,82013300
2.32,2,0.3146165269420235879194493124,0.326184805744974,0.326184805744974,0.315000189256611,0.315000189256611,0.314787161877156,0.3259790875959073514593161853,0.3135236097451532514593161853,0.0124554778507541,9.461951155166843340939038371,43.925012925481273518123523202,43.782346448859901691524803052,82368330
2.33,2,0.3137934139172008184352494521,0.325344693063572,0.325344693063572,0.314176072478262,0.314176072478262,0.314343484157718,0.3255063606431945492731953234,0.3130508827924404492731953234,0.0124554778507541,9.445784375694448172284925351,43.89840577670812590475518361,43.758875726890904412520351663,82723370
2.34,2,0.3129755777036414713041411917,0.324509802829751,0.324509802829751,0.313357238946038,0.313357238946038,0.313897973176385,0.3250319838061511496526387820,0.3125765059553970496526387820,0.0124554778507541,9.429570330517637571235114611,43.871656311073178775135730754,43.735259732357277361119661897,83078400
2.35,2,0.3121629605053796769675723416,0.323680085992709,0.323680085992709,0.312543630793492,0.312543630793492,0.31345088239023,0.3245562086756046534018124119,0.3121007308248505534018124119,0.0124554778507541,9.413316227182704402581001591,43.844771566867890850312164991,43.711505432162555089177670346,83433440
2.36,2,0.3113554990098896883833652235,0.322855486749593,0.322855486749593,0.311735184630892,0.311735184630892,0.313002430165528,0.3240792515373156054223399604,0.3116237736865615054223399604,0.0124554778507541,9.397028261820271233926888571,43.817758049598588945991971287,43.68761925049827549336140312,83788470
2.37,2,0.3105531371193024292080719121,0.322035955520248,0.322035955520248,0.31093184429196,0.31093184429196,0.312552806084569,0.3236013001277621095503645518,0.3111458222770080095503645518,0.0124554778507541,9.380711812684264632877077831,43.79062809397783700345792872,43.663613359579919457352863187,84143510
2.38,2,0.3097558087579473390558265372,0.321221440694543,0.321221440694543,0.310133543620448,0.310133543620448,0.312102427848364,0.3231227700923363462413310999,0.3106672922415822462413310999,0.0124554778507541,9.364378787138056167035871651,43.76338098698967628321411459,43.639487125644813076436662859,84498550
2.39,2,0.3089634761275445139397567021,0.32041190019794,0.32041190019794,0.309340244771984,0.309340244771984,0.311651174981444,0.3226435395605781639643013174,0.3101880617098240639643013174,0.0124554778507541,9.348025693850145998381758631,43.736025957959600688084862564,43.615249530487934745596485366,84853590
2.40,2,0.3081760997768784663426774520,0.319607309091034,0.319607309091034,0.308551908247241,0.308551908247241,0.311199465114839,0.3221640250387364488372725979,0.3097085471879823488372725979,0.0124554778507541,9.33166446484563082972764561,43.708576289645472960836830924,43.590913772624132901938985853,85208620
2.41,2,0.3073935913914627457457002628,0.318807584254139,0.318807584254139,0.307768445624039,0.307768445624039,0.310747451635542,0.3216843769195300927031647623,0.3092288990687759927031647623,0.0124554778507541,9.31529940855854166107353259,43.681030287650614559434468571,43.566478138389829700937692527,85563660
2.42,2,0.3066159291083873146585049368,0.318012708825601,0.318012708825601,0.306989835012805,0.306989835012805,0.310295278906404,0.3212047388894041001237853070,0.3087492610386500001237853070,0.0124554778507541,9.29893464130231306002372185,43.653392234235112219272974426,43.541946818244529718527049994,85918700
2.43,2,0.3058430338251715663479030021,0.31722260405274,0.31722260405274,0.306215997214598,0.306215997214598,0.309842961089079,0.3207251223529574407457822054,0.3082696445022033407457822054,0.0124554778507541,9.28257048979464189136960883,43.62566863027947742118778701,43.517326153139536720711451557,86273730
2.44,2,0.3050748769711663530526318490,0.316437257184085,0.316437257184085,0.305446903623926,0.305446903623926,0.309390952682622,0.3202459810873562680298620742,0.3077905032366021680298620742,0.0124554778507541,9.26621995379375672271549581,43.597875778074856287235659815,43.492632338018781090315350191,86628770
2.45,2,0.3043113860310883224327332478,0.315656591192189,0.315656591192189,0.304682481637078,0.304682481637078,0.308939128275144,0.3197671870688890217701897941,0.3073117092181349217701897941,0.0124554778507541,9.249879365690482554061382789,43.570001021612577367106974297,43.467852705139013382643685169,86983800
2.46,2,0.3035525361746292698242825278,0.314880593553096,0.314880593553096,0.303922706393466,0.303922706393466,0.308487841575521,0.3192890933538834089876417780,0.3068336155031293089876417780,0.0124554778507541,9.233558839803571953011572049,43.542064204287284576103368816,43.443006919680986329285563642,87338840
2.47,2,0.3027982519195792894543905366,0.314109185200927,0.314109185200927,0.303167502318831,0.303167502318831,0.308036993915951,0.3188115985752833680069413311,0.3063561207245292680069413311,0.0124554778507541,9.217255472180780784357459029,43.514068151902241781255402395,43.418097656541924339134324846,87693870
2.48,2,0.3020484999210085949304227843,0.313342343975028,0.313342343975028,0.302416836027582,0.302416836027582,0.307586907319333,0.3183350237864241414332040503,0.3058795459356700414332040503,0.0124554778507541,9.200978460322661615703346008,43.486010770788849483895826175,43.393122842913701948014777633,88048910
2.49,2,0.3013032263738016018186936083,0.312580016390206,0.312580016390206,0.301670653648989,0.301670653648989,0.307137593766307,0.3178593790940422624133534369,0.3054039012432881624133534369,0.0124554778507541,9.184728093765887014653535268,43.457899105115436743991819294,43.368089363868144112962009131,88403940
2.50,2,0.3005623799143637230588842591,0.311822159546859,0.311822159546859,0.300928903756823,0.300928903756823,0.306689298325191,0.3173849079199906933541683697,0.3049294300692365933541683697,0.0124554778507541,9.168511346032867845999422249,43.429735099664746229215777649,43.3429991172739976712129877,88758980
2.51,2,0.2998259205611306543578060787,0.311068730115315,0.311068730115315,0.300191546320762,0.300191546320762,0.306241927213719,0.3169115150269511819736257741,0.3044560371761970819736257741,0.0124554778507541,9.152325488775404380158216069,43.401529182467061570588072979,43.317862320069906238549193288,89114020
2.52,2,0.2990937925780808534173522093,0.31031968090149,0.31031968090149,0.299458525536818,0.299458525536818,0.305795727961289,0.3164394461464816135303479383,0.3039839682957275135303479383,0.0124554778507541,9.136177561684085211504103048,43.373289876724793115397387214,43.292687399562903741764723524,89469050
2.53,2,0.2983659639724722224819969606,0.309574981387062,0.309574981387062,0.298729809373235,0.298729809373235,0.305350744466134,0.3159687440850010095160188229,0.3035132662342469095160188229,0.0124554778507541,9.120068791072477610454292309,43.344999518276512059282474392,43.267456741966061183240232444,89824090
2.54,2,0.2976423756739408939124589334,0.308834576235132,0.308834576235132,0.298005338687614,0.298005338687614,0.30490708673583,0.3154995168518406783036883183,0.3030440390010865783036883183,0.0124554778507541,9.104002271180000441800179289,43.316688225224165739822323949,43.242200165163652292080449234,90179120
2.55,2,0.2969229758040599003501526205,0.308098411478536,0.308098411478536,0.297285061538266,0.297285061538266,0.304464697675032,0.3150317055030099682105981998,0.3025762276522558682105981998,0.0124554778507541,9.087976313385706273146066268,43.288334944925548093541887895,43.216896661965487784097473906,90534160
2.56,2,0.2962077327158434230030236807,0.307366467506863,0.307366467506863,0.296568946239612,0.296568946239612,0.304023923624358,0.3145656554837529478819663849,0.3021101776329988478819663849,0.0124554778507541,9.072000813966864104491953248,43.259965617257063710207400027,43.191571970751480073262618591,90889190
2.57,2,0.2954965849818989278520714108,0.306638678324227,0.306638678324227,0.295856931289351,0.295856931289351,0.303584636977923,0.3141012369626941265365549791,0.3016457591119400265365549791,0.0124554778507541,9.056072053528540503442142508,43.231569117906808401676862939,43.166214919240869599581573195,91244230
2.58,2,0.2947895035443784279205969901,0.305915021113083,0.305915021113083,0.2951489875942,0.2951489875942,0.303147017957133,0.3136386292551337463875307407,0.3011831514043796463875307407,0.0124554778507541,9.040195169075691334788029488,43.203152539144107857199747881,43.14083249364845461921158486,91599260
2.59,2,0.2940864413663272327564623862,0.30519544882241,0.30519544882241,0.294445068059845,0.294445068059845,0.302711068623813,0.3131778327795830172269675846,0.3007223549288289172269675846,0.0124554778507541,9.024370172597778166133916467,43.174722867030262211492925342,43.115431541696537927208118027,91954300
2.60,2,0.2933873463552082889127666630,0.304479909614929,0.304479909614929,0.293745120530225,0.293745120530225,0.30227679901706,0.3127188557599287943233689704,0.3002633779091746943233689704,0.0124554778507541,9.008597299691804997479803448,43.146281331592416187736433111,43.090013195667163095753368774,92309340
2.61,2,0.2926921848679518115658602843,0.303768374766702,0.303768374766702,0.293049111321243,0.293049111321243,0.301844351765183,0.3122618397351434927102665059,0.2998063618843893927102665059,0.0124554778507541,8.992880605150648396429992707,43.117820551539771415168110884,43.06457004499711124719493659,92664370
2.62,2,0.2920008887602400234879337096,0.303060779971546,0.303060779971546,0.292356972205481,0.292356972205481,0.301413840348615,0.3118068958722779864521017703,0.2993514180215238864521017703,0.0124554778507541,8.977223273675729227775879687,43.089357909368658413945506251,43.039119300889501909860393218,93019410
2.63,2,0.2913134505326536810113124769,0.302357114233323,0.302357114233323,0.291668695674376,0.291668695674376,0.300985165027303,0.3113539241082790328411039525,0.2988984462575249328411039525,0.0124554778507541,8.961622438671726626726068947,43.060890740946618101141773482,43.013658205056158471638943797,93374450
2.64,2,0.2906298092472402401805490798,0.301657322624505,0.301657322624505,0.290984220715664,0.290984220715664,0.300558501110256,0.3109030977284172814026694714,0.2984476198776631814026694714,0.0124554778507541,8.946083064395969160884862767,43.032419223531990998658204599,42.988186867108571322090105866,93729490
2.65,2,0.2899499343512613615020142439,0.300961372514718,0.300961372514718,0.290303516739348,0.290303516739348,0.30013379070272,0.3104543577344249936174794706,0.2979988798836708936174794706,0.0124554778507541,8.930603460672593992230749747,43.003955094805981480209632447,42.962716872095500867517301446,94084520
2.66,2,0.2892737623656743857484898253,0.300269206601316,0.300269206601316,0.289626520188976,0.289626520188976,0.299711213999576,0.3100078822115782354169477721,0.2975524043608241354169477721,0.0124554778507541,8.915188729268952823576636727,42.975485952521561390667966493,42.937235801931594916983818627,94439560
